Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/datasets/geodata:geonode:34_7fb2c825bf6638b57fbefaa01d1244ab/metadata_advanced,6,0,120.0,143.0217903398443,53.34016802953556,218.31929200561717,51051.0,0.004962886861910625,0.0,140,140,210,210,220,220,220,220,220,220,220
GET,/datasets/geodata:geonode:34_b691f1fbd357ea783e614668d1aa5e8d/metadata,1,0,198.97425099043176,198.97425099043176,198.97425099043176,198.97425099043176,51033.0,0.0008271478103184375,0.0,200,200,200,200,200,200,200,200,200,200,200
GET,/datasets/geodata:geonode:35/metadata,4,0,48,71.23332122864667,45.672736945562065,139.9962499854155,50967.0,0.00330859124127375,0.0,51,51,140,140,140,140,140,140,140,140,140
GET,/datasets/geodata:geonode:35_7ae4e6eec94b08ac95ec7287ff639ea0/metadata,2,0,52.091829013079405,101.36641850112937,52.091829013079405,150.64100798917934,51033.0,0.001654295620636875,0.0,150,150,150,150,150,150,150,150,150,150,150
GET,/datasets/geodata:geonode:35_7ae4e6eec94b08ac95ec7287ff639ea0/metadata_advanced,2,0,52.3066510213539,113.87313200975768,52.3066510213539,175.43961299816146,51051.0,0.001654295620636875,0.0,180,180,180,180,180,180,180,180,180,180,180
GET,/datasets/geodata:geonode:35_8bf3a751677cbfa3ecca82946be2e917/metadata,1,0,292.84144000848755,292.84144000848755,292.84144000848755,292.84144000848755,51033.0,0.0008271478103184375,0.0,290,290,290,290,290,290,290,290,290,290,290
GET,/datasets/geodata:geonode:35_ed4b0abfb67988900f142ff26096d413/metadata,4,0,53,227.7409410016844,48.37838502135128,661.6021689842455,51033.0,0.00330859124127375,0.0,150,150,660,660,660,660,660,660,660,660,660
GET,/datasets/geodata:geonode:35_ed4b0abfb67988900f142ff26096d413/metadata_advanced,1,0,49.0747110452503,49.0747110452503,49.0747110452503,49.0747110452503,51051.0,0.0008271478103184375,0.0,49,49,49,49,49,49,49,49,49,49,49
GET,/datasets/geodata:geonode:35_fba7f3fe433d26122ca44b58bfa8c1e2/metadata_advanced,1,0,137.76714104460552,137.76714104460552,137.76714104460552,137.76714104460552,51051.0,0.0008271478103184375,0.0,140,140,140,140,140,140,140,140,140,140,140
GET,/datasets/geodata:geonode:36/metadata,1,0,53.98957000579685,53.98957000579685,53.98957000579685,53.98957000579685,50967.0,0.0008271478103184375,0.0,54,54,54,54,54,54,54,54,54,54,54
GET,/datasets/geodata:geonode:36/metadata_advanced,2,0,48,180.37384652416222,47.76026704348624,312.9874260048382,50985.0,0.001654295620636875,0.0,310,310,310,310,310,310,310,310,310,310,310
GET,/datasets/geodata:geonode:36_09cf43ef02c0309f319a946bdd6dcb17/metadata,2,0,530.0,687.8857364936266,525.5487819667906,850.2226910204627,51033.0,0.001654295620636875,0.0,850,850,850,850,850,850,850,850,850,850,850
GET,/datasets/geodata:geonode:36_1d7cde1599c96b1a237e544eb5a654fe/metadata,1,0,285.508489003405,285.508489003405,285.508489003405,285.508489003405,51033.0,0.0008271478103184375,0.0,290,290,290,290,290,290,290,290,290,290,290
GET,/datasets/geodata:geonode:36_1d7cde1599c96b1a237e544eb5a654fe/metadata_advanced,2,0,50,153.76508299959823,49.53834501793608,257.9918209812604,51051.0,0.001654295620636875,0.0,260,260,260,260,260,260,260,260,260,260,260
GET,/datasets/geodata:geonode:36_55b17ba4c3cc2a547803cd6418b0561e/metadata,2,0,440.0,453.6999845004175,439.85239398898557,467.5475750118494,51033.0,0.001654295620636875,0.0,470,470,470,470,470,470,470,470,470,470,470
GET,/datasets/geodata:geonode:36_6f42e12480e449589e8133d86360a2ce/metadata,1,0,322.3159610060975,322.3159610060975,322.3159610060975,322.3159610060975,51033.0,0.0008271478103184375,0.0,320,320,320,320,320,320,320,320,320,320,320
GET,/datasets/geodata:geonode:36_6f42e12480e449589e8133d86360a2ce/metadata_advanced,1,0,230.37636902881786,230.37636902881786,230.37636902881786,230.37636902881786,51051.0,0.0008271478103184375,0.0,230,230,230,230,230,230,230,230,230,230,230
GET,/datasets/geodata:geonode:36_800e547ab2b01e9502ecbd21cfea274a/metadata,5,0,180.0,191.69207421364263,88.14162999624386,272.5366110098548,51033.0,0.004135739051592188,0.0,180,260,260,270,270,270,270,270,270,270,270
GET,/datasets/geodata:geonode:36_f0b79d317178114be6959257a9094e07/metadata,2,0,480.0,843.6088279995602,476.98075900552794,1210.2368969935924,51033.0,0.001654295620636875,0.0,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200
GET,/datasets/geodata:geonode:36_f0b79d317178114be6959257a9094e07/metadata_advanced,2,0,190.0,226.28542999154888,185.74465397978202,266.82620600331575,51051.0,0.001654295620636875,0.0,270,270,270,270,270,270,270,270,270,270,270
GET,/datasets/geodata:geonode:36_f2fd7bd253ef4acc562d19e07f256248/metadata,1,0,1405.6060070288368,1405.6060070288368,1405.6060070288368,1405.6060070288368,51033.0,0.0008271478103184375,0.0,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400
GET,/datasets/geodata:geonode:36_f2fd7bd253ef4acc562d19e07f256248/metadata_advanced,1,0,294.2096250480972,294.2096250480972,294.2096250480972,294.2096250480972,51051.0,0.0008271478103184375,0.0,290,290,290,290,290,290,290,290,290,290,290
GET,/datasets/geodata:geonode:38/metadata,2,0,49,52.158958482323214,48.673658980987966,55.64425798365846,50967.0,0.001654295620636875,0.0,56,56,56,56,56,56,56,56,56,56,56
GET,/datasets/geodata:geonode:38/metadata_advanced,4,0,49,402.7468574786326,48.064556962344795,1453.4223939990625,50985.0,0.00330859124127375,0.0,60,60,1500,1500,1500,1500,1500,1500,1500,1500,1500
GET,/datasets/geodata:geonode:38_004808950fa97756d405b7af7592e667/metadata,1,0,1455.2288379636593,1455.2288379636593,1455.2288379636593,1455.2288379636593,51033.0,0.0008271478103184375,0.0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
GET,/datasets/geodata:geonode:38_004808950fa97756d405b7af7592e667/metadata_advanced,1,0,396.93427295424044,396.93427295424044,396.93427295424044,396.93427295424044,51051.0,0.0008271478103184375,0.0,400,400,400,400,400,400,400,400,400,400,400
GET,/datasets/geodata:geonode:38_418c356c94edfd8ec8ba9b8b0001841a/metadata,2,0,46.13265098305419,58.6211004992947,46.13265098305419,71.1095500155352,51033.0,0.001654295620636875,0.0,71,71,71,71,71,71,71,71,71,71,71
GET,/datasets/geodata:geonode:38_418c356c94edfd8ec8ba9b8b0001841a/metadata_advanced,2,0,54,83.93807851825841,53.97070501931012,113.9054520172067,51051.0,0.001654295620636875,0.0,110,110,110,110,110,110,110,110,110,110,110
GET,/datasets/geodata:geonode:38_ba6ff3bb472316476eea504cd597436e/metadata,3,0,200.0,258.87224964875105,99.51112000271678,481.59011296229437,51033.0,0.0024814434309553125,0.0,200,200,480,480,480,480,480,480,480,480,480
GET,/datasets/geodata:geonode:38_c21ff43156fc803bfae053d1cfd31d14/metadata,3,0,270.0,209.98141033730158,50.683341978583485,310.14350202167407,51033.0,0.0024814434309553125,0.0,270,270,310,310,310,310,310,310,310,310,310
GET,/datasets/geodata:geonode:38_e185cfebcf948419f9b7dbd8b3d2aee1/metadata,3,0,240.0,560.6376156792976,189.12956904387102,1247.8513019741513,51033.0,0.0024814434309553125,0.0,240,240,1200,1200,1200,1200,1200,1200,1200,1200,1200
GET,/datasets/geodata:geonode:38_e185cfebcf948419f9b7dbd8b3d2aee1/metadata_advanced,1,0,303.03971603279933,303.03971603279933,303.03971603279933,303.03971603279933,51051.0,0.0008271478103184375,0.0,300,300,300,300,300,300,300,300,300,300,300
GET,/datasets/geodata:geonode:39/metadata,4,0,67,147.5923997204518,54.06428797869012,235.04867596784607,50967.0,0.00330859124127375,0.0,230,230,240,240,240,240,240,240,240,240,240
GET,/datasets/geodata:geonode:39/metadata_advanced,3,0,150.0,233.6483926822742,144.5517010288313,408.6194519768469,50985.0,0.0024814434309553125,0.0,150,150,410,410,410,410,410,410,410,410,410
GET,/datasets/geodata:geonode:39_aca9a75c1183d3061574126a5a60f838/metadata,2,0,55.45968096703291,101.17388996877708,55.45968096703291,146.88809897052124,51033.0,0.001654295620636875,0.0,150,150,150,150,150,150,150,150,150,150,150
GET,/datasets/geodata:geonode:39_b14e89f4490d0eb4f13bc8fb5595b92a/metadata_advanced,2,0,400.0,412.25214599398896,399.1733500151895,425.3309419727884,51051.0,0.001654295620636875,0.0,430,430,430,430,430,430,430,430,430,430,430
GET,/datasets/geodata:geonode:39_ca4cc4f29f5f91e27d8a0211f2e4e863/metadata,1,0,211.56827604863793,211.56827604863793,211.56827604863793,211.56827604863793,51033.0,0.0008271478103184375,0.0,210,210,210,210,210,210,210,210,210,210,210
GET,/datasets/geodata:geonode:39_ca4cc4f29f5f91e27d8a0211f2e4e863/metadata_advanced,2,0,660.0,1120.9673304692842,658.5230159689672,1583.4116449696012,51051.0,0.001654295620636875,0.0,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600
GET,/datasets/geodata:geonode:39_d3b1fd5b4ddf0b20afcc16d2a09c6103/metadata,1,0,1551.4648329699412,1551.4648329699412,1551.4648329699412,1551.4648329699412,51033.0,0.0008271478103184375,0.0,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600
GET,/datasets/geodata:geonode:39_d486576a4f2dedc8f23e7f671c108df9/metadata,1,0,1413.8871029717848,1413.8871029717848,1413.8871029717848,1413.8871029717848,51033.0,0.0008271478103184375,0.0,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400
GET,/datasets/geodata:geonode:3_8d45b2fe081c4e9458b7383a2868a036/metadata,1,0,751.3119640061632,751.3119640061632,751.3119640061632,751.3119640061632,51031.0,0.0008271478103184375,0.0,750,750,750,750,750,750,750,750,750,750,750
GET,/datasets/geodata:geonode:3_8d45b2fe081c4e9458b7383a2868a036/metadata_advanced,1,0,533.4726879955269,533.4726879955269,533.4726879955269,533.4726879955269,51049.0,0.0008271478103184375,0.0,530,530,530,530,530,530,530,530,530,530,530
GET,/datasets/geodata:geonode:3_cde8f9b54a2b59f6e7dd77f93e1add8d/metadata,7,0,52,130.45652969906638,48.2963600079529,411.0673219547607,51031.0,0.005790034672229063,0.0,52,150,150,150,410,410,410,410,410,410,410
GET,/datasets/geodata:geonode:3_cde8f9b54a2b59f6e7dd77f93e1add8d/metadata_advanced,3,0,200.0,248.49608001143983,52.890133985783905,489.8962390143424,51049.0,0.0024814434309553125,0.0,200,200,490,490,490,490,490,490,490,490,490
GET,/datasets/geodata:geonode:3_db9c0d0ced4c3ede7b8f1e2e73231cf0/metadata,1,0,150.04787303041667,150.04787303041667,150.04787303041667,150.04787303041667,51031.0,0.0008271478103184375,0.0,150,150,150,150,150,150,150,150,150,150,150
GET,/datasets/geodata:geonode:3_db9c0d0ced4c3ede7b8f1e2e73231cf0/metadata_advanced,2,0,48,51.32039453019388,47.79519501607865,54.84559404430911,51049.0,0.001654295620636875,0.0,55,55,55,55,55,55,55,55,55,55,55
GET,/datasets/geodata:geonode:4/metadata,2,0,53.28589997952804,65.86146997869946,53.28589997952804,78.43703997787088,50965.0,0.001654295620636875,0.0,78,78,78,78,78,78,78,78,78,78,78
GET,/datasets/geodata:geonode:4/metadata_advanced,1,0,49.80219097342342,49.80219097342342,49.80219097342342,49.80219097342342,50983.0,0.0008271478103184375,0.0,50,50,50,50,50,50,50,50,50,50,50
GET,/datasets/geodata:geonode:40/metadata,3,0,60,64.97538301240031,54.908105987124145,80.07498801453039,50967.0,0.0024814434309553125,0.0,60,60,80,80,80,80,80,80,80,80,80
GET,/datasets/geodata:geonode:40/metadata_advanced,1,0,52.027222991455346,52.027222991455346,52.027222991455346,52.027222991455346,50985.0,0.0008271478103184375,0.0,52,52,52,52,52,52,52,52,52,52,52
GET,/datasets/geodata:geonode:40_1e047d32e57e70d0e2aebbba97504597/metadata,7,0,56,76.89126673254317,48.25014201924205,173.81320300046355,51033.0,0.005790034672229063,0.0,56,64,87,87,170,170,170,170,170,170,170
GET,/datasets/geodata:geonode:40_1e047d32e57e70d0e2aebbba97504597/metadata_advanced,4,0,79,108.64473848778289,51.438494003377855,190.81738794920966,51051.0,0.00330859124127375,0.0,110,110,190,190,190,190,190,190,190,190,190
GET,/datasets/geodata:geonode:40_72289d394781f37d1ff9b99c9520890e/metadata,2,0,220.0,238.61717150430195,218.72455900302157,258.50978400558233,51033.0,0.001654295620636875,0.0,260,260,260,260,260,260,260,260,260,260,260
GET,/datasets/geodata:geonode:40_72289d394781f37d1ff9b99c9520890e/metadata_advanced,1,0,171.9505630317144,171.9505630317144,171.9505630317144,171.9505630317144,51051.0,0.0008271478103184375,0.0,170,170,170,170,170,170,170,170,170,170,170
GET,/datasets/geodata:geonode:40_b76f7d561e05a6b8eb585c771f048326/metadata,2,0,120.0,1116.1428644845728,115.13442400610074,2117.151304963045,51033.0,0.001654295620636875,0.0,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100
GET,/datasets/geodata:geonode:40_b76f7d561e05a6b8eb585c771f048326/metadata_advanced,2,0,271.6793459840119,341.0333559731953,271.6793459840119,410.3873659623787,51051.0,0.001654295620636875,0.0,410,410,410,410,410,410,410,410,410,410,410
GET,/datasets/geodata:geonode:41/metadata,4,0,50,153.4826052520657,49.76408602669835,349.2023309809156,50967.0,0.00330859124127375,0.0,160,160,350,350,350,350,350,350,350,350,350
GET,/datasets/geodata:geonode:41_1529dd08c40d510edb09b07e5d06e89a/metadata,3,0,250.0,363.00922367566574,192.70202901680022,650.5737770348787,51033.0,0.0024814434309553125,0.0,250,250,650,650,650,650,650,650,650,650,650
GET,/datasets/geodata:geonode:41_1529dd08c40d510edb09b07e5d06e89a/metadata_advanced,1,0,145.28534101555124,145.28534101555124,145.28534101555124,145.28534101555124,51051.0,0.0008271478103184375,0.0,150,150,150,150,150,150,150,150,150,150,150
GET,/datasets/geodata:geonode:41_8d7e61d1658a5f9e61f83285f86c3c2f/metadata,5,0,170.0,287.1034240000881,126.25789700541645,541.8845959939063,51033.0,0.004135739051592188,0.0,170,450,450,540,540,540,540,540,540,540,540
GET,/datasets/geodata:geonode:41_8d7e61d1658a5f9e61f83285f86c3c2f/metadata_advanced,2,0,93.31327799009159,295.0080589798745,93.31327799009159,496.70283996965736,51051.0,0.001654295620636875,0.0,500,500,500,500,500,500,500,500,500,500,500
GET,/datasets/geodata:geonode:41_94891a6543cb0d7eaffe226f886c7e36/metadata,5,0,460.0,615.3409389778972,50.982079992536455,1326.4885299722664,51033.0,0.004135739051592188,0.0,460,1200,1200,1300,1300,1300,1300,1300,1300,1300,1300
GET,/datasets/geodata:geonode:41_94891a6543cb0d7eaffe226f886c7e36/metadata_advanced,4,0,120.0,161.58455899858382,50.332593033090234,272.29135599918664,51051.0,0.00330859124127375,0.0,200,200,270,270,270,270,270,270,270,270,270
GET,/datasets/geodata:geonode:42/metadata,1,0,470.29811004176736,470.29811004176736,470.29811004176736,470.29811004176736,50967.0,0.0008271478103184375,0.0,470,470,470,470,470,470,470,470,470,470,470
GET,/datasets/geodata:geonode:42/metadata_advanced,3,0,120.0,147.9568123468198,51.792422018479556,275.24520200677216,50985.0,0.0024814434309553125,0.0,120,120,280,280,280,280,280,280,280,280,280
GET,/datasets/geodata:geonode:42_1787f10ffa1b83735efa31707c853e32/metadata,1,0,479.39269797643647,479.39269797643647,479.39269797643647,479.39269797643647,51033.0,0.0008271478103184375,0.0,480,480,480,480,480,480,480,480,480,480,480
GET,/datasets/geodata:geonode:42_1787f10ffa1b83735efa31707c853e32/metadata_advanced,1,0,1275.7666499819607,1275.7666499819607,1275.7666499819607,1275.7666499819607,51051.0,0.0008271478103184375,0.0,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300
GET,/datasets/geodata:geonode:42_2fd1e8918d210a35a16c4812d3d56c9a/metadata,4,0,890.0,1068.9293927280232,758.8888349710032,1366.6265769861639,51033.0,0.00330859124127375,0.0,1300,1300,1400,1400,1400,1400,1400,1400,1400,1400,1400
GET,/datasets/geodata:geonode:42_938f85a0da60faacd3d6edeb15e5dbf1/metadata,2,0,56,379.0757030074019,55.712360015604645,702.4390459991992,51033.0,0.001654295620636875,0.0,700,700,700,700,700,700,700,700,700,700,700
GET,/datasets/geodata:geonode:42_938f85a0da60faacd3d6edeb15e5dbf1/metadata_advanced,1,0,1390.2171999798156,1390.2171999798156,1390.2171999798156,1390.2171999798156,51051.0,0.0008271478103184375,0.0,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400
GET,/datasets/geodata:geonode:42_97b1b8b0b147eb683697d3b424a8743d/metadata,3,0,190.0,465.3979303160061,53.24593302793801,1156.4215289545245,51033.0,0.0024814434309553125,0.0,190,190,1200,1200,1200,1200,1200,1200,1200,1200,1200
GET,/datasets/geodata:geonode:42_97b1b8b0b147eb683697d3b424a8743d/metadata_advanced,1,0,66.70839100843295,66.70839100843295,66.70839100843295,66.70839100843295,51051.0,0.0008271478103184375,0.0,67,67,67,67,67,67,67,67,67,67,67
GET,/datasets/geodata:geonode:42_a85a833f825436554fff5164b5c3ab26/metadata,1,0,393.2336579891853,393.2336579891853,393.2336579891853,393.2336579891853,51033.0,0.0008271478103184375,0.0,390,390,390,390,390,390,390,390,390,390,390
GET,/datasets/geodata:geonode:42_b976a067bb0796876497ebe10fb6e846/metadata,2,0,71.49288500659168,112.34454851364717,71.49288500659168,153.19621202070266,51033.0,0.001654295620636875,0.0,150,150,150,150,150,150,150,150,150,150,150
GET,/datasets/geodata:geonode:42_b976a067bb0796876497ebe10fb6e846/metadata_advanced,1,0,547.3836389719509,547.3836389719509,547.3836389719509,547.3836389719509,51051.0,0.0008271478103184375,0.0,550,550,550,550,550,550,550,550,550,550,550
GET,/datasets/geodata:geonode:42_dff33f67d062927dcf4c949a5667654f/metadata_advanced,1,0,407.49840397620574,407.49840397620574,407.49840397620574,407.49840397620574,51051.0,0.0008271478103184375,0.0,410,410,410,410,410,410,410,410,410,410,410
GET,/datasets/geodata:geonode:43/metadata,2,0,60,67.79674850986339,59.50296297669411,76.09053404303268,50967.0,0.001654295620636875,0.0,76,76,76,76,76,76,76,76,76,76,76
GET,/datasets/geodata:geonode:43_4e97653c35922f7a937b5a1da237d8a8/metadata,1,0,800.7781030028127,800.7781030028127,800.7781030028127,800.7781030028127,51033.0,0.0008271478103184375,0.0,800,800,800,800,800,800,800,800,800,800,800
GET,/datasets/geodata:geonode:43_80de1af047dcf7a60001573d44d72e36/metadata,1,0,1290.812061051838,1290.812061051838,1290.812061051838,1290.812061051838,51033.0,0.0008271478103184375,0.0,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300
GET,/datasets/geodata:geonode:43_9e1400e889a7dd7a73a9f60a63aa9366/metadata,5,0,270.0,230.13554121134803,106.65477602742612,320.25877002160996,51033.0,0.004135739051592188,0.0,270,290,290,320,320,320,320,320,320,320,320
GET,/datasets/geodata:geonode:43_b0f40506960fc963d1ec7d0fd225155f/metadata,2,0,50,86.90743148326874,49.93699601618573,123.87786695035174,51033.0,0.001654295620636875,0.0,120,120,120,120,120,120,120,120,120,120,120
GET,/datasets/geodata:geonode:43_b0f40506960fc963d1ec7d0fd225155f/metadata_advanced,1,0,201.85030699940398,201.85030699940398,201.85030699940398,201.85030699940398,51051.0,0.0008271478103184375,0.0,200,200,200,200,200,200,200,200,200,200,200
GET,/datasets/geodata:geonode:43_b22a5022119f9870475adcb8e465a179/metadata_advanced,1,0,51.76297901198268,51.76297901198268,51.76297901198268,51.76297901198268,51051.0,0.0008271478103184375,0.0,52,52,52,52,52,52,52,52,52,52,52
GET,/datasets/geodata:geonode:43_b829dcea620937bf7636ae72146ee837/metadata,4,0,260.0,285.7526005100226,213.98242702707648,386.5031669847667,51033.0,0.00330859124127375,0.0,280,280,390,390,390,390,390,390,390,390,390
GET,/datasets/geodata:geonode:43_b829dcea620937bf7636ae72146ee837/metadata_advanced,3,1,150.0,127.05471667383487,6.896395003423095,224.32829602621496,34034.0,0.0024814434309553125,0.0008271478103184375,150,150,220,220,220,220,220,220,220,220,220
